file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl01_z00.dat	004939940	4567554	4567553	6463094948			2	6463094970			6463094998	333	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004939955	4567571	4567570	6463132057			2	6463132079			6463132107	334	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942130	4569865	4569864	6467283643			2	6467283665			6467283693	335	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942287	4570064	4570063	6467645621			2	6467645643			6467645671	336	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942392	4570138	4570137	6467780780			2	6467780802			6467780830	337	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942409	4570159	4570158	6467820524			2	6467820546			6467820574	338	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942414	4570165	4570164	6467834260			2	6467834282			6467834310	339	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942418	4570171	4570170	6467849550			2	6467849572			6467849600	340	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942421	4570173	4570172	6467856299			2	6467856321			6467856349	341	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942558	4570341	4570340	6468162185			2	6468162207			6468162235	342	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942588	4570367	4570366	6468204570			2	6468204592			6468204620	343	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942635	4570398	4570397	6468255757			2	6468255779			6468255807	344	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942788	4570715	4570714	6468873903			2	6468873925			6468873953	345	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942795	4570727	4570726	6468895562			2	6468895584			6468895612	346	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942920	4570842	4570841	6469087955			2	6469087977			6469088005	347	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942965	4570887	4570886	6469169821			2	6469169843			6469169871	348	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942976	4570908	4570907	6469209513			2	6469209535			6469209563	349	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004942988	4570932	4570931	6469255467			2	6469255489			6469255517	350	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004943013	4570983	4570982	6469352725			2	6469352747			6469352775	351	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004943023	4570991	4570990	6469366869			2	6469366891			6469366919	352	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004943033	4571002	4571001	6469390908			2	6469390930			6469390958	353	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004943195	4571209	4571208	6469784816			2	6469784838			6469784866	354	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
rsl01_z00.dat	004943352	4571374	4571373	6470065629			2	6470065651			6470065679	355	"Leader/18 содержит недопустимый для схемы РГБ код ""c""."
