file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl03_z00.dat	001205068	1205098	1205097	1020433807	16	336	19	1020435194				809	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001205068	1205098	1205097	1020433807	17	337	20	1020435224				809	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001205069	1205099	1205098	1020435252	7	041	9	1020435519				810	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001205069	1205099	1205098	1020435252	12	300	14	1020435676				810	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001205069	1205099	1205098	1020435252	15	650	17	1020436252				810	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205069	1205099	1205098	1020435252	16	650	18	1020436308				810	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205069	1205099	1205098	1020435252	17	650	19	1020436336				810	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205069	1205099	1205098	1020435252	18	912	20	1020436376				810	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205070	1205100	1205099	1020436508	7	041	9	1020436775				811	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001205070	1205100	1205099	1020436508	12	300	14	1020437017				811	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001205070	1205100	1205099	1020436508	14	650	16	1020437802				811	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205070	1205100	1205099	1020436508	15	650	17	1020437837				811	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205070	1205100	1205099	1020436508	16	700	18	1020437881				811	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001205070	1205100	1205099	1020436508	17	912	19	1020437910				811	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205070	1205100	1205099	1020436508	18	336	21	1020437982				811	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001205070	1205100	1205099	1020436508	19	337	22	1020438012				811	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001205071	1205101	1205100	1020438039	11	260	13	1020438491				812	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001205071	1205101	1205100	1020438039	12	300	14	1020438521				812	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001205071	1205101	1205100	1020438039	15	546	17	1020439334				812	Поле 546 не содержит кода подполя.
rsl03_z00.dat	001205071	1205101	1205100	1020438039	16	650	18	1020439356				812	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205071	1205101	1205100	1020438039	17	912	19	1020439404				812	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205071	1205101	1205100	1020438039	19	337	22	1020439507				812	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	7	041	9	1020439803				813	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	11	260	13	1020439970				813	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	12	300	14	1020440006				813	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	15	650	17	1020440604				813	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	16	650	18	1020440630				813	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	17	650	19	1020440657				813	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	18	700	20	1020440699				813	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	19	700	21	1020440729				813	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	20	912	22	1020440762				813	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205072	1205102	1205101	1020439536	21	336	24	1020440834				813	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001205073	1205103	1205102	1020440893	7	041	9	1020441161				814	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001205073	1205103	1205102	1020440893	11	260	13	1020441328				814	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001205073	1205103	1205102	1020440893	14	650	16	1020442193				814	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205073	1205103	1205102	1020440893	15	650	17	1020442228				814	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205073	1205103	1205102	1020440893	16	650	18	1020442260				814	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205073	1205103	1205102	1020440893	17	912	19	1020442303				814	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205074	1205104	1205103	1020442433	7	041	9	1020442700				815	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001205074	1205104	1205103	1020442433	11	260	13	1020442857				815	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001205074	1205104	1205103	1020442433	12	300	14	1020442902				815	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001205074	1205104	1205103	1020442433	15	650	17	1020443864				815	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205074	1205104	1205103	1020442433	16	650	18	1020443903				815	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205074	1205104	1205103	1020442433	17	700	19	1020443961				815	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001205074	1205104	1205103	1020442433	18	912	20	1020443993				815	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205074	1205104	1205103	1020442433	20	337	23	1020444094				815	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001205075	1205105	1205104	1020444123	7	041	9	1020444391				816	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001205075	1205105	1205104	1020444123	11	260	13	1020444547				816	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001205075	1205105	1205104	1020444123	12	300	14	1020444580				816	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001205075	1205105	1205104	1020444123	15	650	17	1020445238				816	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205075	1205105	1205104	1020444123	16	700	18	1020445299				816	Поле 700 не содержит кода подполя.
rsl03_z00.dat	001205075	1205105	1205104	1020444123	17	912	19	1020445335				816	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205075	1205105	1205104	1020444123	18	336	21	1020445407				816	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001205076	1205106	1205105	1020445466	7	041	9	1020445733				817	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001205076	1205106	1205105	1020445466	11	260	13	1020445938				817	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001205076	1205106	1205105	1020445466	12	300	14	1020445972				817	Поле 300 не содержит кода подполя.
rsl03_z00.dat	001205076	1205106	1205105	1020445466	17	600	19	1020446972				817	Поле 600 не содержит кода подполя.
rsl03_z00.dat	001205076	1205106	1205105	1020445466	18	650	20	1020447021				817	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205076	1205106	1205105	1020445466	19	650	21	1020447071				817	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205076	1205106	1205105	1020445466	20	912	22	1020447151				817	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205076	1205106	1205105	1020445466	21	336	24	1020447222				817	Поле 336 не содержит кода подполя.
rsl03_z00.dat	001205077	1205107	1205106	1020447281	7	041	9	1020447549				818	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001205077	1205107	1205106	1020447281	11	260	13	1020447719				818	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001205077	1205107	1205106	1020447281	16	912	18	1020448278				818	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205078	1205108	1205107	1020448409	7	041	9	1020448675				819	Поле 041 не содержит кода подполя.
rsl03_z00.dat	001205078	1205108	1205107	1020448409	11	260	13	1020448852				819	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001205078	1205108	1205107	1020448409	14	555	16	1020449174				819	Поле 555 не содержит кода подполя.
rsl03_z00.dat	001205078	1205108	1205107	1020448409	15	600	17	1020449213				819	Поле 600 не содержит кода подполя.
rsl03_z00.dat	001205078	1205108	1205107	1020448409	16	650	18	1020449242				819	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205078	1205108	1205107	1020448409	17	650	19	1020449278				819	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205078	1205108	1205107	1020448409	18	650	20	1020449312				819	Поле 650 не содержит кода подполя.
rsl03_z00.dat	001205078	1205108	1205107	1020448409	19	912	21	1020449343				819	Поле 912 не содержит кода подполя.
rsl03_z00.dat	001205078	1205108	1205107	1020448409	21	337	24	1020449446				819	Поле 337 не содержит кода подполя.
rsl03_z00.dat	001236133	1236163	1236162	1086088742	6	022	8	1086088980				822	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001429730	1362507	1362506	1357219297	12	260	14	1357219745				835	Поле 260 не содержит кода подполя.
rsl03_z00.dat	001469896	1469897	1469896	1608099271	5	022	7	1608099485				846	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001469897	1469898	1469897	1608100836	6	022	8	1608101095				847	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001469914	1469915	1469914	1608142370	5	022	7	1608142584				848	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001469915	1469916	1469915	1608143775	6	022	8	1608144034				849	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001469965	1469966	1469965	1608250533	6	022	8	1608250771				850	Поле 022 не содержит кода подполя.
rsl03_z00.dat	001718053	1718053	1718052	2188812686	11	111	13	2188813052				853	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001720681	1718055	1718054	2188817273	11	111	13	2188817604				854	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001720682	1718056	1718055	2188818200	11	111	13	2188818527				855	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001720683	1718057	1718056	2188818947	11	111	13	2188819274				856	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001718496	1718501	1718500	2189901395	12	111	14	2189901835				857	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001720684	1718502	1718501	2189904481	11	111	13	2189904827				858	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719093	1719099	1719098	2191268605	14	111	16	2191269102				859	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719095	1719101	1719100	2191273599	12	111	14	2191274059				860	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719280	1719286	1719285	2191705085	11	111	13	2191705456				861	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001720685	1719288	1719287	2191710014	11	111	13	2191710345				862	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001720686	1719289	1719288	2191710942	11	111	13	2191711273				863	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719709	1719720	1719719	2192709643	11	111	13	2192710038				864	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719785	1719796	1719795	2192896733	12	111	14	2192897161				865	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719786	1719797	1719796	2192898121	11	111	13	2192898473				866	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719788	1719799	1719798	2192901434	12	111	14	2192901840				867	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719789	1719800	1719799	2192903564	12	111	14	2192903970				868	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719790	1719801	1719800	2192905716	11	111	13	2192906070				869	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719792	1719803	1719802	2192909153	12	111	14	2192909574				870	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719793	1719804	1719803	2192911063	11	111	13	2192911458				871	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719795	1719806	1719805	2192913750	12	111	14	2192914184				872	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719796	1719807	1719806	2192915763	11	111	13	2192916158				873	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719798	1719809	1719808	2192918449	11	111	13	2192918850				874	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719800	1719811	1719810	2192921155	12	111	14	2192921577				875	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719801	1719812	1719811	2192924242	12	111	14	2192924680				876	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719802	1719813	1719812	2192926422	12	111	14	2192926859				877	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719803	1719814	1719813	2192929331	12	111	14	2192929766				878	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719804	1719815	1719814	2192932433	12	111	14	2192932866				879	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719805	1719816	1719815	2192935369	11	111	13	2192935716				880	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719806	1719817	1719816	2192937989	13	111	15	2192938489				881	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719807	1719818	1719817	2192941433	10	111	12	2192941777				882	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719809	1719820	1719819	2192944864	12	111	14	2192945277				883	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719810	1719821	1719820	2192946510	12	111	14	2192946936				884	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719811	1719822	1719821	2192948188	12	111	14	2192948632				885	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719812	1719823	1719822	2192951234	12	111	14	2192951647				886	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719813	1719824	1719823	2192954358	12	111	14	2192954762				887	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719814	1719825	1719824	2192957048	12	111	14	2192957490				888	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719815	1719826	1719825	2192959750	12	111	14	2192960157				889	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719816	1719827	1719826	2192961521	12	111	14	2192961952				890	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719817	1719828	1719827	2192964058	12	111	14	2192964475				891	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719818	1719829	1719828	2192967182	12	111	14	2192967604				892	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719819	1719830	1719829	2192969227	12	111	14	2192969659				893	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719820	1719831	1719830	2192971933	12	111	14	2192972350				894	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719821	1719832	1719831	2192974240	11	111	13	2192974594				895	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719822	1719833	1719832	2192978246	11	111	13	2192978610				896	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719823	1719834	1719833	2192982339	11	111	13	2192982679				897	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719825	1719836	1719835	2192987104	12	111	14	2192987544				898	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719826	1719837	1719836	2192990524	12	111	14	2192990944				899	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719827	1719838	1719837	2192993913	12	111	14	2192994318				900	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719828	1719839	1719838	2192995379	12	111	14	2192995794				901	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719829	1719840	1719839	2192999277	11	111	13	2192999630				902	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719830	1719841	1719840	2193002767	12	111	14	2193003217				903	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719831	1719842	1719841	2193006006	11	111	13	2193006386				904	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719832	1719843	1719842	2193009473	11	111	13	2193009826				905	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719833	1719844	1719843	2193013592	12	111	14	2193014023				906	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719834	1719845	1719844	2193016449	11	111	13	2193016826				907	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719836	1719847	1719846	2193019409	11	111	13	2193019776				908	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719837	1719848	1719847	2193022374	10	111	12	2193022692				909	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719838	1719849	1719848	2193025722	10	111	12	2193026046				910	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719839	1719850	1719849	2193029452	12	111	14	2193029891				911	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719840	1719851	1719850	2193032458	11	111	13	2193032814				912	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719841	1719852	1719851	2193035562	11	111	13	2193036128				913	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719842	1719853	1719852	2193038428	11	111	13	2193038999				914	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719843	1719854	1719853	2193041312	12	111	14	2193041756				915	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719844	1719855	1719854	2193043764	12	111	14	2193044191				916	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719845	1719856	1719855	2193047277	12	111	14	2193047695				917	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719846	1719857	1719856	2193049147	12	111	14	2193049583				918	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719847	1719858	1719857	2193050594	12	111	14	2193051002				919	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719848	1719859	1719858	2193053567	12	111	14	2193053982				920	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719849	1719860	1719859	2193055409	12	111	14	2193055805				921	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719850	1719861	1719860	2193058217	12	111	14	2193058650				922	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719851	1719862	1719861	2193061863	12	111	14	2193062263				923	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719852	1719863	1719862	2193064155	12	111	14	2193064581				924	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719853	1719864	1719863	2193067967	11	111	13	2193068327				925	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719854	1719865	1719864	2193072063	11	111	13	2193072417				926	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719855	1719866	1719865	2193075300	12	111	14	2193075736				927	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719856	1719867	1719866	2193078618	12	111	14	2193079053				928	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719857	1719868	1719867	2193081723	12	111	14	2193082157				929	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719858	1719869	1719868	2193085660	12	111	14	2193086073				930	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719859	1719870	1719869	2193088153	12	111	14	2193088588				931	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719860	1719871	1719870	2193091130	12	111	14	2193091543				932	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719861	1719872	1719871	2193093455	11	111	13	2193093812				933	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719862	1719873	1719872	2193096691	10	111	12	2193097004				934	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719864	1719875	1719874	2193099718	12	111	14	2193100140				935	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719865	1719876	1719875	2193101719	12	111	14	2193102112				936	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719866	1719877	1719876	2193104594	12	111	14	2193105011				937	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719867	1719878	1719877	2193107959	11	111	13	2193108288				938	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719869	1719880	1719879	2193111338	12	111	14	2193111772				939	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719870	1719881	1719880	2193114060	10	111	12	2193114401				940	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719872	1719883	1719882	2193118411	10	111	12	2193118719				941	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719874	1719885	1719884	2193122260	12	111	14	2193122702				942	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719875	1719886	1719885	2193125693	11	111	13	2193126047				943	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719876	1719887	1719886	2193128800	12	111	14	2193129239				944	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719877	1719888	1719887	2193132520	12	111	14	2193132944				945	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719878	1719889	1719888	2193135179	12	111	14	2193135637				946	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719879	1719890	1719889	2193138704	12	111	14	2193139131				947	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719880	1719891	1719890	2193142385	11	111	13	2193142757				948	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719881	1719892	1719891	2193145941	11	111	13	2193146308				949	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719882	1719893	1719892	2193149788	12	111	14	2193150203				950	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719883	1719894	1719893	2193153021	12	111	14	2193153440				951	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719884	1719895	1719894	2193156286	11	111	13	2193156643				952	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719885	1719896	1719895	2193160545	12	111	14	2193160970				953	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719886	1719897	1719896	2193163106	11	111	13	2193163473				954	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719887	1719898	1719897	2193166579	12	111	14	2193167016				955	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719888	1719899	1719898	2193169617	11	111	13	2193169979				956	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719889	1719900	1719899	2193171943	12	111	14	2193172373				957	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719890	1719901	1719900	2193174113	12	111	14	2193174558				958	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719891	1719902	1719901	2193176224	11	111	13	2193176579				959	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719892	1719903	1719902	2193180014	12	111	14	2193180409				960	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719893	1719904	1719903	2193182180	12	111	14	2193182587				961	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719894	1719905	1719904	2193185269	11	111	13	2193185616				962	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719895	1719906	1719905	2193188756	10	111	12	2193189067				963	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719897	1719908	1719907	2193192366	12	111	14	2193192762				964	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719898	1719909	1719908	2193194543	12	111	14	2193194940				965	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719899	1719910	1719909	2193197132	12	111	14	2193197574				966	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719900	1719911	1719910	2193199388	12	111	14	2193199798				967	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719901	1719912	1719911	2193200682	12	111	14	2193201102				968	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719902	1719913	1719912	2193202049	11	111	13	2193202393				969	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719903	1719914	1719913	2193205190	11	111	13	2193205547				970	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719905	1719916	1719915	2193209057	12	111	14	2193209506				971	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719906	1719917	1719916	2193211194	13	111	15	2193211657				972	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719907	1719918	1719917	2193213020	12	111	14	2193213466				973	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719908	1719919	1719918	2193215060	12	111	14	2193215457				974	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719910	1719921	1719920	2193219290	12	111	14	2193219742				975	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719911	1719922	1719921	2193221216	11	111	13	2193221562				976	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719912	1719923	1719922	2193224843	12	111	14	2193225264				977	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719913	1719924	1719923	2193226217	11	111	13	2193226584				978	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719914	1719925	1719924	2193228681	12	111	14	2193229106				979	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719915	1719926	1719925	2193230566	12	111	14	2193230989				980	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719916	1719927	1719926	2193231754	11	111	13	2193232124				981	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719918	1719929	1719928	2193235391	12	111	14	2193235788				982	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719919	1719930	1719929	2193236868	12	111	14	2193237294				983	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719920	1719931	1719930	2193239026	12	111	14	2193239433				984	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719921	1719932	1719931	2193241105	12	111	14	2193241562				985	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719922	1719933	1719932	2193243150	12	111	14	2193243603				986	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719923	1719934	1719933	2193246119	12	111	14	2193246547				987	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719924	1719935	1719934	2193247963	12	111	14	2193248389				988	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719925	1719936	1719935	2193250718	12	111	14	2193251177				989	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719926	1719937	1719936	2193253257	12	111	14	2193253703				990	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719927	1719938	1719937	2193255089	12	111	14	2193255515				991	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719928	1719939	1719938	2193257330	13	111	15	2193257782				992	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719929	1719940	1719939	2193259776	11	111	13	2193260150				993	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719930	1719941	1719940	2193263129	12	111	14	2193263559				994	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719931	1719942	1719941	2193266274	11	111	13	2193266623				995	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719932	1719943	1719942	2193270126	12	111	14	2193270546				996	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719933	1719944	1719943	2193273189	12	111	14	2193273626				997	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719934	1719945	1719944	2193275120	11	111	13	2193275482				998	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719935	1719946	1719945	2193279619	12	111	14	2193280050				999	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719936	1719947	1719946	2193282455	11	111	13	2193282811				1000	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719937	1719948	1719947	2193286908	11	111	13	2193287260				1001	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719938	1719949	1719948	2193291334	12	111	14	2193291768				1002	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719939	1719950	1719949	2193294010	12	111	14	2193294436				1003	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719940	1719951	1719950	2193296904	10	111	12	2193297219				1004	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719942	1719953	1719952	2193300724	11	111	13	2193301082				1005	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719943	1719954	1719953	2193303783	12	111	14	2193304201				1006	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719944	1719955	1719954	2193307396	11	111	13	2193307755				1007	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719945	1719956	1719955	2193310708	12	111	14	2193311124				1008	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719946	1719957	1719956	2193313877	11	111	13	2193314232				1009	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719947	1719958	1719957	2193317889	11	111	13	2193318271				1010	Поле 111 не содержит кода подполя.
rsl03_z00.dat	001719949	1719960	1719959	2193321454	11	111	13	2193321828				1011	Поле 111 не содержит кода подполя.
